ISO,Country,City,Year,Total_NO2_molecules
AGO,Angola,Lobito,2024,2.6997154994072714e+18
AGO,Angola,Huambo,2024,3.4876292473979807e+18
AGO,Angola,Lubango,2024,2.2410721164621862e+18
AGO,Angola,Cabinda,2024,3.0194418403243346e+18
AGO,Angola,Malanje,2024,4.5917679269150003e+18
AGO,Angola,Namibe,2024,1.881417588788891e+18
AGO,Angola,Sumbe,2024,2.860557976362584e+18
AGO,Angola,Uige,2024,4.767670033512364e+18
AGO,Angola,Soyo,2024,2.9938059310292193e+18
BEN,Benin,Bohicon,2024,2.9927125086800087e+18
BEN,Benin,Abomey,2024,2.9695792904257116e+18
BEN,Benin,Ouidah,2024,2.642081276507999e+18
BEN,Benin,Kandi,2024,2.5200166031012485e+18
BEN,Benin,Natitingou,2024,2.5304299079707366e+18
BEN,Benin,Save,2024,2.779610488349189e+18
BEN,Benin,Savalou,2024,2.72215683230203e+18
BEN,Benin,Comé,2024,2.639534367829705e+18
BEN,Benin,Allada,2024,3.1401986145367224e+18
BEN,Benin,Dogbo,2024,3.1214125058179994e+18
BEN,Benin,Lokossa,2024,3.129553539959961e+18
BEN,Benin,Tchaourou,2024,2.513935615571655e+18
BEN,Benin,Malanville,2024,2.5433681901602775e+18
BEN,Benin,Tanguiéta,2024,2.6537946389082655e+18
BEN,Benin,Bassila,2024,2.5346601245212283e+18
BEN,Benin,Pobe,2024,3.820371363239638e+18
BEN,Benin,Ketou,2024,3.243067207006539e+18
BWA,Botswana,Gaborone,2024,2.7638642366121144e+18
BWA,Botswana,Francistown,2024,1.9250157875257283e+18
BWA,Botswana,Maun,2024,1.970709611481666e+18
BWA,Botswana,Serowe,2024,2.0550060762508943e+18
BWA,Botswana,Kanye,2024,2.030683194659645e+18
BWA,Botswana,Molepolole,2024,1.9938775577522642e+18
BWA,Botswana,Mochudi,2024,2.4842033484863386e+18
BWA,Botswana,Selebi-Phikwe,2024,1.9403426650780718e+18
BWA,Botswana,Palapye,2024,2.4400696639437184e+18
BWA,Botswana,Lobatse,2024,2.1432716047940316e+18
BWA,Botswana,Ramotswa,2024,2.571730302204507e+18
BWA,Botswana,Letlhakane,2024,1.7563389852232197e+18
BWA,Botswana,Orapa,2024,1.6920299166035876e+18
BWA,Botswana,Kasane,2024,2.3771706191128924e+18
BWA,Botswana,Ghanzi,2024,1.7042840197041969e+18
BWA,Botswana,Jwaneng,2024,1.9724359128469668e+18
BWA,Botswana,Tsabong,2024,1.4552176551246505e+18
BWA,Botswana,Shoshong,2024,2.1986980594595912e+18
BFA,Burkina Faso,Ouagadougou,2024,2.913528032142247e+18
BFA,Burkina Faso,Bobo-Dioulasso,2024,2.328378772285871e+18
BFA,Burkina Faso,Koudougou,2024,2.2353772281836068e+18
BFA,Burkina Faso,Banfora,2024,2.0892085990739026e+18
BFA,Burkina Faso,Ouahigouya,2024,2.237120164961768e+18
BFA,Burkina Faso,Kaya,2024,2.3044345664633702e+18
BFA,Burkina Faso,Tenkodogo,2024,2.0747270568355067e+18
BFA,Burkina Faso,Fada N'Gourma,2024,2.0848955015434266e+18
BFA,Burkina Faso,Dedougou,2024,2.2246256460992302e+18
BFA,Burkina Faso,Dori,2024,2.0057002556054164e+18
BFA,Burkina Faso,Gaoua,2024,2.5214313514447944e+18
BFA,Burkina Faso,Kongoussi,2024,2.2959306104000036e+18
BFA,Burkina Faso,Manga,2024,1.9825864159799951e+18
BFA,Burkina Faso,Reo,2024,2.198024140681046e+18
BFA,Burkina Faso,Ziniare,2024,2.3864099066248335e+18
BFA,Burkina Faso,Hounde,2024,2.3159941120372014e+18
BFA,Burkina Faso,Po,2024,2.4098769491975e+18
BFA,Burkina Faso,Leo,2024,2.320055189419997e+18
BDI,Burundi,Bujumbura,2024,1.9970188325833764e+18
BDI,Burundi,Gitega,2024,1.2908229267864812e+18
BDI,Burundi,Ngozi,2024,1.410602614314231e+18
BDI,Burundi,Rumonge,2024,1.6811247448519624e+18
BDI,Burundi,Bururi,2024,1.5115845983415132e+18
BDI,Burundi,Muyinga,2024,1.4556292130353382e+18
BDI,Burundi,Ruyigi,2024,1.545598670739647e+18
BDI,Burundi,Makamba,2024,1.6312709999982223e+18
BDI,Burundi,Kayanza,2024,1.4000617853590602e+18
BDI,Burundi,Muramvya,2024,1.5474150699389827e+18
BDI,Burundi,Cibitoke,2024,1.9882829134785075e+18
BDI,Burundi,Karuzi,2024,1.425029978694818e+18
BDI,Burundi,Kirundo,2024,1.5718149820182845e+18
BDI,Burundi,Mwaro,2024,1.3050029856714002e+18
BDI,Burundi,Nyanza-Lac,2024,1.8103589298349123e+18
CMR,Cameroon,Douala,2024,3.0899370148687217e+18
CMR,Cameroon,Yaounde,2024,2.8197126181507164e+18
CMR,Cameroon,Garoua,2024,2.799802802725552e+18
CMR,Cameroon,Bamenda,2024,2.9629335754672573e+18
CMR,Cameroon,Maroua,2024,2.524453853458546e+18
CMR,Cameroon,Ngaoundere,2024,2.412640195443032e+18
CMR,Cameroon,Bafoussam,2024,2.9852928704592297e+18
CMR,Cameroon,Bertoua,2024,2.7028704626580644e+18
CMR,Cameroon,Ebolowa,2024,2.1375034863474483e+18
CMR,Cameroon,Kribi,2024,2.309091252633209e+18
CMR,Cameroon,Limbe,2024,2.2491085185255695e+18
CMR,Cameroon,Kumba,2024,2.385323404301872e+18
CMR,Cameroon,Nkongsamba,2024,2.316531065055012e+18
CMR,Cameroon,Edea,2024,2.5933820390790456e+18
CMR,Cameroon,Sangmelima,2024,2.1837200197020664e+18
CMR,Cameroon,Foumban,2024,2.8958835035692467e+18
CMR,Cameroon,Dschang,2024,2.7949205158776474e+18
CMR,Cameroon,Kousseri,2024,2.999637792567484e+18
CAF,Central African Republic,Bangui,2024,3.8444657316968223e+18
CAF,Central African Republic,Bimbo,2024,3.4053580040979973e+18
CAF,Central African Republic,Berberati,2024,3.4084908504126766e+18
CAF,Central African Republic,Bambari,2024,3.6557130281214884e+18
CAF,Central African Republic,Bouar,2024,3.381579458537529e+18
CAF,Central African Republic,Bossangoa,2024,3.4121753788347884e+18
CAF,Central African Republic,Bria,2024,2.830966278881416e+18
CAF,Central African Republic,Bangassou,2024,2.6974537545553613e+18
CAF,Central African Republic,Kaga-Bandoro,2024,3.5293964306016604e+18
CAF,Central African Republic,Mbaiki,2024,2.835808900010607e+18
CAF,Central African Republic,Bozoum,2024,3.15302668895958e+18
CAF,Central African Republic,Carnot,2024,4.997719641882165e+18
CAF,Central African Republic,Sibut,2024,3.5011773968839844e+18
CAF,Central African Republic,Alindao,2024,3.37679115797631e+18
CAF,Central African Republic,Mobaye,2024,2.897175803851094e+18
CAF,Central African Republic,Nola,2024,2.4546475922835656e+18
TCD,Chad,N'Djamena,2024,2.9671855189698744e+18
TCD,Chad,Moundou,2024,2.792264996648461e+18
TCD,Chad,Sarh,2024,3.027878824949628e+18
TCD,Chad,Abeche,2024,2.0046885750439444e+18
TCD,Chad,Kelo,2024,2.4882464898466294e+18
TCD,Chad,Koumra,2024,3.004199423747924e+18
TCD,Chad,Pala,2024,2.444467783838243e+18
TCD,Chad,Am Timan,2024,2.482250628286566e+18
TCD,Chad,Bongor,2024,2.553372588458145e+18
TCD,Chad,Mongo,2024,2.3170512011892726e+18
TCD,Chad,Faya-Largeau,2024,1.281906997780358e+18
TCD,Chad,Doba,2024,2.871327641010988e+18
TCD,Chad,Ati,2024,2.1019234641556751e+18
TCD,Chad,Biltine,2024,1.8070755918914834e+18
TCD,Chad,Mao,2024,1.7364164839199493e+18
TCD,Chad,Massakory,2024,2.047459085063896e+18
COD,DR Congo,Kinshasa,2024,5.321560235698209e+18
COD,DR Congo,Lubumbashi,2024,4.2517845088825866e+18
COD,DR Congo,Mbuji-Mayi,2024,4.5426296400791864e+18
COD,DR Congo,Kisangani,2024,2.0028884923898202e+18
COD,DR Congo,Goma,2024,1.2057780783716536e+18
COD,DR Congo,Bukavu,2024,1.4672717608188836e+18
COD,DR Congo,Kananga,2024,4.796974022757691e+18
COD,DR Congo,Kolwezi,2024,5.429838248143755e+18
COD,DR Congo,Tshikapa,2024,5.432689543316388e+18
COD,DR Congo,Matadi,2024,3.700494878049955e+18
COD,DR Congo,Boma,2024,3.387554433724209e+18
COD,DR Congo,Uvira,2024,2.0086099111420608e+18
COD,DR Congo,Kindu,2024,2.309682260822018e+18
COD,DR Congo,Kalemie,2024,2.2042167866361638e+18
COD,DR Congo,Likasi,2024,4.570963291528036e+18
COD,DR Congo,Kikwit,2024,5.42359772010992e+18
COD,DR Congo,Gemena,2024,3.0413714727602227e+18
COD,DR Congo,Isiro,2024,2.1866219454285187e+18
COG,Congo Republic,Brazzaville,2024,5.236070186882165e+18
COG,Congo Republic,Pointe-Noire,2024,3.3188129706627553e+18
COG,Congo Republic,Dolisie,2024,3.566463839349884e+18
COG,Congo Republic,Nkayi,2024,3.904583968766279e+18
COG,Congo Republic,Owando,2024,2.596684336844152e+18
COG,Congo Republic,Ouesso,2024,2.3795866247144356e+18
COG,Congo Republic,Impfondo,2024,2.3517196204183767e+18
COG,Congo Republic,Sibiti,2024,3.0627648509643776e+18
COG,Congo Republic,Madingou,2024,3.8887475196018637e+18
COG,Congo Republic,Kinkala,2024,4.143741063213024e+18
COG,Congo Republic,Mossendjo,2024,2.4928352736896686e+18
COG,Congo Republic,Gamboma,2024,3.9652140277588106e+18
COG,Congo Republic,Djambala,2024,4.155691652710434e+18
CIV,Cote d'Ivoire,Abidjan,2024,4.190175842725284e+18
CIV,Cote d'Ivoire,Yamoussoukro,2024,2.8505568674442173e+18
CIV,Cote d'Ivoire,Bouake,2024,2.4562013375638927e+18
CIV,Cote d'Ivoire,Daloa,2024,1.8738560715918833e+18
CIV,Cote d'Ivoire,San-Pedro,2024,1.481401642687666e+18
CIV,Cote d'Ivoire,Korhogo,2024,1.9756268312145065e+18
CIV,Cote d'Ivoire,Man,2024,1.7487438961850778e+18
CIV,Cote d'Ivoire,Gagnoa,2024,1.9910769600873485e+18
CIV,Cote d'Ivoire,Abengourou,2024,2.1588751155328417e+18
CIV,Cote d'Ivoire,Bondoukou,2024,2.344648974337372e+18
CIV,Cote d'Ivoire,Divo,2024,2.0438323507882796e+18
CIV,Cote d'Ivoire,Odienne,2024,2.2190298844622336e+18
CIV,Cote d'Ivoire,Ferkessedougou,2024,2.0598612919358927e+18
CIV,Cote d'Ivoire,Soubre,2024,1.822939226927774e+18
CIV,Cote d'Ivoire,Sassandra,2024,1.5381407889414927e+18
CIV,Cote d'Ivoire,Agboville,2024,2.369081016737266e+18
CIV,Cote d'Ivoire,Grand-Bassam,2024,2.5894375246722883e+18
CIV,Cote d'Ivoire,Dabou,2024,2.601211666908316e+18
ETH,Ethiopia,Addis Ababa,2024,2.9196197726743747e+18
ETH,Ethiopia,Dire Dawa,2024,1.517692431916668e+18
ETH,Ethiopia,Mekelle,2024,1.6114810036576271e+18
ETH,Ethiopia,Bahir Dar,2024,1.967999171605835e+18
ETH,Ethiopia,Hawassa,2024,1.5509114686481096e+18
ETH,Ethiopia,Adama,2024,1.5429837221404613e+18
ETH,Ethiopia,Gondar,2024,1.860138256813655e+18
ETH,Ethiopia,Jimma,2024,1.5406300210687887e+18
ETH,Ethiopia,Dessie,2024,1.293428809322941e+18
ETH,Ethiopia,Shashamane,2024,1.5345500156422113e+18
ETH,Ethiopia,Harar,2024,1.287804222909046e+18
ETH,Ethiopia,Arba Minch,2024,1.1862062375301345e+18
ETH,Ethiopia,Debre Markos,2024,1.803431876111241e+18
ETH,Ethiopia,Debre Birhan,2024,1.212321687450236e+18
ETH,Ethiopia,Nekemte,2024,2.2203218918437233e+18
ETH,Ethiopia,Asella,2024,1.3104162364191478e+18
ETH,Ethiopia,Wolaita Sodo,2024,1.4169701840295204e+18
ETH,Ethiopia,Jijiga,2024,1.1621088230389704e+18
GAB,Gabon,Libreville,2024,2.92878288507562e+18
GAB,Gabon,Port-Gentil,2024,2.512954392140293e+18
GAB,Gabon,Franceville,2024,2.5512598051985787e+18
GAB,Gabon,Oyem,2024,2.119383621634805e+18
GAB,Gabon,Moanda,2024,2.638692797048959e+18
GAB,Gabon,Lambarene,2024,2.5617258951093734e+18
GAB,Gabon,Mouila,2024,2.413202626017159e+18
GAB,Gabon,Koulamoutou,2024,2.5510938098944353e+18
GAB,Gabon,Tchibanga,2024,2.312999501779603e+18
GAB,Gabon,Makokou,2024,2.3431188136689654e+18
GAB,Gabon,Bitam,2024,2.150014316844023e+18
GAB,Gabon,Ndende,2024,2.4836543717004585e+18
GHA,Ghana,Accra,2024,3.254920197341304e+18
GHA,Ghana,Kumasi,2024,3.4309186421436744e+18
GHA,Ghana,Tamale,2024,3.047659838653017e+18
GHA,Ghana,Sekondi-Takoradi,2024,2.2420993884003996e+18
GHA,Ghana,Sunyani,2024,2.518473025573597e+18
GHA,Ghana,Cape Coast,2024,1.9420239960544015e+18
GHA,Ghana,Koforidua,2024,2.9670612348327716e+18
GHA,Ghana,Ho,2024,3.300519314233507e+18
GHA,Ghana,Tema,2024,3.360010853620873e+18
GHA,Ghana,Obuasi,2024,2.6332636819372165e+18
GHA,Ghana,Bolgatanga,2024,2.5044010133773307e+18
GHA,Ghana,Wa,2024,2.655652214983973e+18
GHA,Ghana,Techiman,2024,2.581201012545549e+18
GHA,Ghana,Tarkwa,2024,2.621904367369613e+18
GHA,Ghana,Sefwi Wiawso,2024,2.2278727806818125e+18
GHA,Ghana,Nkawkaw,2024,2.943630351220538e+18
GHA,Ghana,Dunkwa-on-Offin,2024,2.5785673942920115e+18
GHA,Ghana,Yendi,2024,2.952606001322114e+18
KEN,Kenya,Nairobi,2024,2.1141910971268024e+18
KEN,Kenya,Mombasa,2024,1.3552361668216625e+18
KEN,Kenya,Kisumu,2024,1.4805309788566866e+18
KEN,Kenya,Nakuru,2024,1.064853081080104e+18
KEN,Kenya,Eldoret,2024,8.966184197494077e+17
KEN,Kenya,Thika,2024,1.511849236178202e+18
KEN,Kenya,Malindi,2024,7.452633613495514e+17
KEN,Kenya,Kitale,2024,9.38644407425462e+17
KEN,Kenya,Garissa,2024,8.271383730680723e+17
KEN,Kenya,Nyeri,2024,9.218996738921844e+17
KEN,Kenya,Machakos,2024,9.831601606915661e+17
KEN,Kenya,Meru,2024,7.885220040275098e+17
KEN,Kenya,Kericho,2024,1.113665117971286e+18
KEN,Kenya,Naivasha,2024,1.0350038221746834e+18
KEN,Kenya,Embu,2024,8.554807063798915e+17
KEN,Kenya,Lodwar,2024,9.825737193149431e+17
KEN,Kenya,Isiolo,2024,7.966650062904347e+17
KEN,Kenya,Wajir,2024,7.514485079303452e+17
LSO,Lesotho,Maseru,2024,1.6723388620777846e+18
LSO,Lesotho,Teyateyaneng,2024,1.6660151570976294e+18
LSO,Lesotho,Mafeteng,2024,1.5949498737955625e+18
LBR,Liberia,Monrovia,2024,1.8792021066952108e+18
LBR,Liberia,Gbarnga,2024,1.8017473140343378e+18
LBR,Liberia,Buchanan,2024,1.6629359243518597e+18
LBR,Liberia,Harper,2024,1.5341060664341376e+18
LBR,Liberia,Voinjama,2024,2.62811605496986e+18
LBR,Liberia,Zwedru,2024,1.6741334186472689e+18
LBR,Liberia,Kakata,2024,1.846646394949419e+18
LBR,Liberia,Greenville,2024,1.5027506042725466e+18
LBR,Liberia,Tubmanburg,2024,1.8770356215239895e+18
LBR,Liberia,Ganta,2024,1.7112183099318892e+18
LBR,Liberia,Robertsport,2024,1.6674188662603412e+18
LBR,Liberia,Fish Town,2024,1.6450041518446316e+18
MDG,Madagascar,Antananarivo,2024,2.520543744580606e+18
MDG,Madagascar,Toamasina,2024,1.2653021642479388e+18
MDG,Madagascar,Antsirabe,2024,1.7490943145926262e+18
MDG,Madagascar,Mahajanga,2024,1.7153922671841162e+18
MDG,Madagascar,Fianarantsoa,2024,1.5788817280353167e+18
MDG,Madagascar,Toliara,2024,1.3783986529002516e+18
MDG,Madagascar,Antsiranana,2024,1.0142454637846444e+18
MDG,Madagascar,Morondava,2024,1.8727939650803914e+18
MDG,Madagascar,Sambava,2024,1.0028533295211493e+18
MDG,Madagascar,Ambatondrazaka,2024,1.8168063886851587e+18
MDG,Madagascar,Farafangana,2024,1.3411549642240064e+18
MDG,Madagascar,Mananjary,2024,1.239495664999166e+18
MDG,Madagascar,Manakara,2024,1.3713254754854717e+18
MDG,Madagascar,Antalaha,2024,9.979531608417971e+17
MDG,Madagascar,Hell-Ville,2024,1.2370366172751304e+18
MDG,Madagascar,Marovoay,2024,1.7583599937069276e+18
MDG,Madagascar,Ambanja,2024,1.4088038173992968e+18
MWI,Malawi,Lilongwe,2024,2.3760667984024407e+18
MWI,Malawi,Blantyre,2024,2.64767073236143e+18
MWI,Malawi,Mzuzu,2024,1.9926840400701594e+18
MWI,Malawi,Zomba,2024,2.4319411276795924e+18
MWI,Malawi,Karonga,2024,1.793884160479646e+18
MWI,Malawi,Mangochi,2024,2.2947875363893883e+18
MWI,Malawi,Salima,2024,2.0575056643577172e+18
MLI,Mali,Bamako,2024,3.441700357712624e+18
MLI,Mali,Sikasso,2024,2.0098258962068396e+18
MLI,Mali,Mopti,2024,2.057020823709944e+18
MLI,Mali,Koutiala,2024,2.0830381430600018e+18
MLI,Mali,Kayes,2024,2.5528210065226957e+18
MLI,Mali,Segou,2024,2.1216103811341332e+18
MWI,Malawi,Karonga,2024,1.793884160479646e+18
MWI,Malawi,Mangochi,2024,2.2947875363893883e+18
MWI,Malawi,Salima,2024,2.0575056643577172e+18
MRT,Mauritania,Nouakchott,2024,1.9051994654665134e+18
MRT,Mauritania,Nouadhibou,2024,1.2227161896809743e+18
MRT,Mauritania,Rosso,2024,1.6139815272517921e+18
MRT,Mauritania,Zouerate,2024,1.4821890289664415e+18
MRT,Mauritania,Atar,2024,1.0973238427284663e+18
MRT,Mauritania,Kaedi,2024,1.5657820079602724e+18
MOZ,Mozambique,Maputo,2024,4.1810139416221573e+18
MOZ,Mozambique,Matola,2024,4.506644656198701e+18
MOZ,Mozambique,Beira,2024,1.8604277513859428e+18
MOZ,Mozambique,Nampula,2024,2.3521638646848256e+18
MOZ,Mozambique,Chimoio,2024,2.5737341168320425e+18
MOZ,Mozambique,Nacala,2024,1.5246315456269624e+18
MOZ,Mozambique,Quelimane,2024,1.9493258327643387e+18
MOZ,Mozambique,Tete,2024,2.481286759427939e+18
MOZ,Mozambique,Pemba,2024,1.4398295142013225e+18
MOZ,Mozambique,Lichinga,2024,2.536716850655149e+18
MOZ,Mozambique,Xai-Xai,2024,2.0752026066348739e+18
MOZ,Mozambique,Maxixe,2024,1.367999242716841e+18
NGA,Nigeria,Lagos,2024,6.890751970285116e+18
NGA,Nigeria,Abuja,2024,5.831278508344633e+18
NGA,Nigeria,Kano,2024,4.000812538823812e+18
NGA,Nigeria,Ibadan,2024,4.785465144444865e+18
NGA,Nigeria,Port Harcourt,2024,4.935683328768831e+18
NGA,Nigeria,Benin City,2024,4.683967091828122e+18
NGA,Nigeria,Onitsha,2024,4.831391953282927e+18
NGA,Nigeria,Aba,2024,4.314084897365291e+18
NGA,Nigeria,Kaduna,2024,3.245439934407168e+18
NGA,Nigeria,Enugu,2024,4.5873710408011873e+18
NGA,Nigeria,Ilorin,2024,3.394818274383574e+18
NGA,Nigeria,Warri,2024,4.142920082537776e+18
NGA,Nigeria,Maiduguri,2024,2.828356862075567e+18
NGA,Nigeria,Zaria,2024,3.1169821417405814e+18
NGA,Nigeria,Sokoto,2024,3.000816209696557e+18
NGA,Nigeria,Uyo,2024,3.894628616335536e+18
NGA,Nigeria,Jos,2024,2.567850595402933e+18
NGA,Nigeria,Calabar,2024,3.49093953552687e+18
ZAF,South Africa,Johannesburg,2024,1.4333004719286235e+19
ZAF,South Africa,Cape Town,2024,3.564414375706112e+18
ZAF,South Africa,Durban,2024,4.929552455909278e+18
ZAF,South Africa,Pretoria,2024,1.1191337526790916e+19
ZAF,South Africa,Port Elizabeth,2024,1.964127019275028e+18
ZAF,South Africa,Bloemfontein,2024,2.055320480560365e+18
ZAF,South Africa,East London,2024,2.0014280387843185e+18
ZAF,South Africa,Soweto,2024,1.0292602180895175e+19
ZAF,South Africa,Pietermaritzburg,2024,4.342736795188243e+18
ZAF,South Africa,Polokwane,2024,3.246311176932574e+18
ZAF,South Africa,Rustenburg,2024,5.055363784319692e+18
ZMB,Zambia,Lusaka,2024,3.5754507285225697e+18
ZMB,Zambia,Kitwe,2024,3.902626786059429e+18
ZMB,Zambia,Ndola,2024,4.009494883896288e+18
ZMB,Zambia,Kabwe,2024,2.527698983906208e+18
ZMB,Zambia,Chingola,2024,3.7065283357332296e+18
ZMB,Zambia,Livingstone,2024,2.182630870055587e+18
ZMB,Zambia,Solwezi,2024,4.142943240866899e+18
ZMB,Zambia,Mufulira,2024,3.599464454100493e+18
ZMB,Zambia,Luanshya,2024,3.8444320958279736e+18
ZWE,Zimbabwe,Harare,2024,3.6056697249991414e+18
ZWE,Zimbabwe,Bulawayo,2024,2.1403597316757046e+18
ZWE,Zimbabwe,Chitungwiza,2024,3.142714426514702e+18
ZWE,Zimbabwe,Mutare,2024,2.2327973166213852e+18
ZWE,Zimbabwe,Gweru,2024,2.0779208302072591e+18
ZWE,Zimbabwe,Kwekwe,2024,2.140544846627457e+18
ZWE,Zimbabwe,Masvingo,2024,1.8734373893597898e+18
ZWE,Zimbabwe,Chinhoyi,2024,2.80030312350692e+18
ZWE,Zimbabwe,Kadoma,2024,2.333425240807462e+18
ZWE,Zimbabwe,Victoria Falls,2024,2.151690096929219e+18
ZWE,Zimbabwe,Redcliff,2024,2.1224358975388232e+18
ZWE,Zimbabwe,Norton,2024,3.257839632857178e+18
ZWE,Zimbabwe,Hwange,2024,3.2262993307809367e+18
ZWE,Zimbabwe,Victoria Falls,2024,2.151690096929219e+18
ZWE,Zimbabwe,Bulawayo,2024,2.1403597316757046e+18
ZWE,Zimbabwe,Chegutu,2024,2.4965909595730647e+18
ZWE,Zimbabwe,Kadoma,2024,2.333425240807462e+18
COM,Comoros,Moroni,2024,1.0606671983736778e+18
COM,Comoros,Mutsamudu,2024,1.0758329989828215e+18
COM,Comoros,Fomboni,2024,1.0680587157104887e+18
ERI,Eritrea,Asmara,2024,1.5471947656879416e+18
ERI,Eritrea,Keren,2024,1.6406670646625784e+18
ERI,Eritrea,Massawa,2024,1.7040713274178624e+18
GNQ,Equatorial Guinea,Malabo,2024,2.8258945957009674e+18
GNQ,Equatorial Guinea,Bata,2024,2.287594858279567e+18
GNQ,Equatorial Guinea,Ebibeyin,2024,2.165305098858936e+18
GMB,Gambia,Banjul,2024,2.6553955221096223e+18
GMB,Gambia,Serekunda,2024,2.6377615104176097e+18
GMB,Gambia,Brikama,2024,2.6811217202906373e+18
GIN,Guinea,Conakry,2024,3.511484258561176e+18
GIN,Guinea,Kankan,2024,2.539914440835725e+18
GIN,Guinea,Kindia,2024,3.0025377271441864e+18
GIN,Guinea,Nzérékoré,2024,2.1445302495205827e+18
GIN,Guinea,Labe,2024,2.0976463212887132e+18
GIN,Guinea,Fria,2024,3.244104176387419e+18
GNB,Guinea-Bissau,Bissau,2024,2.2057680895108424e+18
GNB,Guinea-Bissau,Bafatá,2024,2.3212730175088236e+18
GNB,Guinea-Bissau,Gabú,2024,2.447423838598608e+18
NAM,Namibia,Windhoek,2024,1.7390780975370883e+18
NAM,Namibia,Walvis Bay,2024,1.4151798782931052e+18
NAM,Namibia,Swakopmund,2024,1.4856811030171945e+18
NAM,Namibia,Rundu,2024,2.5604343140932193e+18
NAM,Namibia,Oshakati,2024,2.1952407358579282e+18
NAM,Namibia,Otjiwarongo,2024,1.5451137663736586e+18
NER,Niger,Niamey,2024,2.5849535807755044e+18
NER,Niger,Zinder,2024,1.9960240834289203e+18
NER,Niger,Maradi,2024,2.3033332082086254e+18
NER,Niger,Agadez,2024,1.5325776594348913e+18
NER,Niger,Tahoua,2024,1.8273953789717015e+18
RWA,Rwanda,Kigali,2024,1.7157883744405804e+18
RWA,Rwanda,Huye,2024,1.4555541725691041e+18
RWA,Rwanda,Rubavu,2024,1.1840789937924946e+18
RWA,Rwanda,Musanze,2024,1.0353713585921706e+18
RWA,Rwanda,Rusizi,2024,1.4884636571675832e+18
STP,Sao Tome and Principe,São Tomé,2024,1.9080757238861496e+18
STP,Sao Tome and Principe,Santo António,2024,1.871824506089839e+18
STP,Sao Tome and Principe,Neves,2024,1.880805526028411e+18
SEN,Senegal,Ziguinchor,2024,2.319048304361035e+18
SEN,Senegal,Tambacounda,2024,2.5992222018428273e+18
SEN,Senegal,Dakar,2024,3.9606216231395323e+18
SEN,Senegal,Thiès,2024,3.225179655368707e+18
SEN,Senegal,Saint-Louis,2024,1.630766589056836e+18
SEN,Senegal,Kaolack,2024,2.6650883493343043e+18
SLE,Sierra Leone,Freetown,2024,2.5751809406121994e+18
SLE,Sierra Leone,Bo,2024,2.549897904087331e+18
SLE,Sierra Leone,Kenema,2024,2.311079506097423e+18
SLE,Sierra Leone,Makeni,2024,3.155696096939923e+18
SOM,Somalia,Mogadishu,2024,8.200326214971141e+17
SOM,Somalia,Hargeisa,2024,1.2372413134958705e+18
SOM,Somalia,Bosaso,2024,1.3343291678742886e+18
SOM,Somalia,Kismayo,2024,5.357707713061221e+17
SOM,Somalia,Baidoa,2024,7.253775599519817e+17
SSD,South Sudan,Juba,2024,3.3609779796509573e+18
SSD,South Sudan,Wau,2024,2.6458387397609974e+18
SSD,South Sudan,Malakal,2024,2.94407870467875e+18
SSD,South Sudan,Bor,2024,2.8689892238829036e+18
SDN,Sudan,Khartoum,2024,2.5271473935384627e+18
SDN,Sudan,Omdurman,2024,2.4420698207988173e+18
SDN,Sudan,Port Sudan,2024,1.837608383900862e+18
SDN,Sudan,Nyala,2024,1.910565037130258e+18
SDN,Sudan,Ed Damer,2024,1.9930146522385247e+18
SDN,Sudan,El Obeid,2024,2.0517506008586035e+18
SDN,Sudan,Kassala,2024,2.0748578177128497e+18
SDN,Sudan,Wad Madani,2024,2.20862824902936e+18
SDN,Sudan,Kosti,2024,2.5023259315555707e+18
SDN,Sudan,Rabak,2024,2.5710261378124283e+18
SDN,Sudan,El Obeid,2024,2.0517506008586035e+18
SDN,Sudan,Sennar,2024,2.1720651482393262e+18
SDN,Sudan,Wad Madani,2024,2.20862824902936e+18
SDN,Sudan,Kosti,2024,2.5023259315555707e+18
SDN,Sudan,Rabak,2024,2.5710261378124283e+18
SDN,Sudan,Sennar,2024,2.1720651482393262e+18
TZA,Tanzania,Dar es Salaam,2024,1.8837880295867592e+18
TZA,Tanzania,Dodoma,2024,1.5715244718330547e+18
TZA,Tanzania,Mwanza,2024,1.4645142665072492e+18
TZA,Tanzania,Arusha,2024,1.0587948187988664e+18
TZA,Tanzania,Zanzibar City,2024,1.365109309689586e+18
TZA,Tanzania,Mbeya,2024,2.0085574499735306e+18
TZA,Tanzania,Tabora,2024,1.6749532052716933e+18
TGO,Togo,Lomé,2024,2.7312901919780833e+18
TGO,Togo,Sokodé,2024,2.504204331701201e+18
TGO,Togo,Kara,2024,2.5857724776054917e+18
TGO,Togo,Atakpamé,2024,2.7847421614829384e+18
UGA,Uganda,Kampala,2024,1.9817670412489562e+18
UGA,Uganda,Entebbe,2024,1.345210060720455e+18
UGA,Uganda,Jinja,2024,1.3101114007175642e+18
UGA,Uganda,Mbarara,2024,1.4811824383145792e+18
UGA,Uganda,Gulu,2024,2.1002668625186954e+18
UGA,Uganda,Fort Portal,2024,1.307636130012805e+18
AGO,Angola,Luanda,2025,4.4776539202379003e+18
AGO,Angola,Benguela,2025,2.011711440808932e+18
AGO,Angola,Lobito,2025,2.0216076306100623e+18
AGO,Angola,Huambo,2025,3.150343385868484e+18
AGO,Angola,Lubango,2025,2.0470411714909445e+18
